TELEGRAM_DATE;TELEGRAM_TYPE;BALAST_FLAG;LATITUDE_DEGREES;LATITUDE_SECONDS;LONGITUDE_DEGREES;LONGITUDE_SECONDS;VESSEL_COURSE;DRAFT;ENGINE_RPM;WIND_DIRECTION;WIND_FORCE;AVERAGE_SPEED;HOURS_SLC;MINUTES_SLC;ME_CONS_24H;TRIM
2012-05-01 12:00:00;N;B;31;50;41;3;45;6.75;105.11;90;1;13.97;6;48;5.1;1.5
2014-02-04 12:00:00;N;B;33;30;42;29;67;6.65;103.3;45;5;12.28;17;6;13.6;1.5
2014-01-31 12:00:00;N;B;26;39;36;34;315;6.65;102.6;315;4;12.88;24;0;19.5;1.5
2014-02-13 04:30:00;A;B;26;12;40;25;0;6.65;102.4;180;4;13.25;7;42;6.5;1.5
2012-05-30 12:00:00;N;B;30;39;41;24;67;6.75;102.8;225;2;13.78;4;30;2.96;1.5
2014-01-22 12:00:00;N;L;31;48;34;16;112;9.4;103.6;135;6;12.29;24;0;20;0
2014-01-23 02:48:00;A;L;34;56;33;55;0;9.4;104.0;225;3;12.77;14;48;11.98;0
2014-01-25 21:12:00;A;L;35;5;34;32;0;7.5;103.0;225;2;12.86;0;42;0.6;0
2014-02-05 09:30:00;A;B;39;1;44;3;0;6.65;103.0;45;4;12.73;20;30;16.2;1.5
2012-05-10 12:00:00;N;L;26;38;36;36;135;9.6;105.48;315;4;13.3;18;12;13.6;0
2014-02-08 23:30:00;A;L;29;8;41;4;0;9.4;102.3;225;4;11.83;11;30;9.5;0
2012-11-09 12:00:00;N;B;32;14;41;31;45;6.75;114.8;45;5;13.42;12;0;12.3;1.5
2014-02-14 04:42:00;A;B;29;8;41;4;0;6.65;103.1;90;3;13.29;7;54;6;1.5
2014-02-20 12:00:00;N;L;34;30;43;52;225;9.4;103.1;225;5;12.05;12;12;10.4;0
2012-05-31 12:00:00;N;B;36;25;43;51;67;0;102.97;45;1;13.3;23;0;18.2;0
2014-01-26 19:18:00;A;L;35;30;33;20;0;7.35;103.0;225;4;12.8;2;30;1.95;0
2014-02-10 08:36:00;A;L;26;12;40;25;0;9.4;103.0;225;4;11.18;7;36;5.9;0
2012-05-11 12:00:00;N;L;32;38;34;16;135;9.6;105.89;315;3;12.88;24;0;19.8;0
2014-02-21 09:42:00;A;L;29;8;41;4;0;9.4;103.2;225;4;11.85;22;42;19.9;0
2012-05-21 12:00:00;N;L;35;4;43;33;225;9.8;103.15;315;4;12.73;12;48;10.8;0
2014-02-11 09:12:00;A;L;26;47;38;52;0;9.4;102.7;180;4;11.94;10;18;8.8;0
2012-10-01 12:00:00;N;B;21;44;36;30;135;6.75;105.6;315;2;13.46;24;0;18.2;1.5
2014-02-01 05:24:00;A;B;26;12;40;25;0;6.65;101.0;45;5;12.01;17;24;13.95;1.5
2014-02-02 11:00:00;A;B;29;8;41;4;0;6.65;103.0;45;6;11.11;9;0;7.3;1.5
2012-05-14 12:00:00;N;B;25;11;38;24;315;6.75;101.65;180;3;12.75;24;0;18.1;1.5
2012-05-24 12:00:00;N;L;25;39;37;45;135;9.6;105.42;225;4;12.73;13;12;11;0
2012-05-31 19:30:00;A;B;39;6;44;3;67;6.75;105.53;45;3;13.33;7;30;5.95;1.5
2012-05-02 12:00:00;N;B;37;37;43;39;45;6.75;105.9;90;3;13.52;23;0;17.65;1.5
2012-05-04 12:00:00;N;L;38;57;43;53;225;9.6;95.5;225;3;12.0;1;0;0.85;0
2012-05-14 19:48:00;A;B;26;12;40;25;45;6.75;100.91;135;3;11.48;8;48;5.8;1.5
2012-05-17 12:00:00;N;B;34;39;42;2;45;6.75;102.86;45;2;12.4;20;48;15.1;1.5
2012-05-27 12:00:00;N;B;32;41;34;3;315;0;103.14;315;3;13.62;4;42;3.5;0
2012-05-22 11:18:00;A;L;29;8;41;4;135;9.8;107.5;315;3;11.94;25;18;21.2;0
2012-05-05 12:00:00;N;L;32;10;42;9;225;9.6;105.54;225;3;12.6;25;0;22.8;0
2012-05-02 16:42:00;A;B;39;6;44;3;45;6.75;105.21;0;0;12.77;4;42;3.5;1.5
2013-08-10 12:24:00;A;L;41;9;42;38;112;9.1;70.0;0;1;7.5;0;24;0.45;0
2012-05-13 12:00:00;N;B;30;11;35;4;315;6.75;101.36;315;4;13.04;12;30;8.3;1.5
2012-05-25 12:00:00;N;L;30;0;35;49;135;9.6;105.53;270;4;12.88;24;0;20;0
2012-05-28 12:00:00;N;B;26;48;36;34;315;6.75;102.09;225;4;13.0;24;0;17.2;1.5
2013-09-04 14:00:00;A;B;39;2;44;4;0;6.65;101.6;225;4;12.0;2;0;1.5;1.5
2012-05-25 21:48:00;A;L;33;40;34;2;90;9.6;104.44;225;4;12.76;9;48;8.15;0
2012-06-08 12:00:00;N;L;37;41;43;51;225;9.6;108.06;315;4;13.75;4;0;3.05;0
2013-08-10 12:00:00;N;L;41;11;42;33;67;9.1;104.0;0;1;13.0;24;0;22;0
2012-05-05 22:00:00;A;L;29;8;41;4;225;0;109.52;225;3;11.64;11;0;8.35;0
2013-09-07 12:00:00;N;L;34;56;42;51;225;9.9;103.4;225;4;12.45;15;30;14.2;0
2012-05-23 09:48:00;A;L;26;12;40;25;225;9.8;105.2;180;3;12.5;6;48;5.9;0
2012-05-16 03:48:00;A;B;29;8;41;4;45;6.75;103.22;45;1;12.33;8;36;5.6;1.5
2012-05-18 06:12:00;A;B;39;6;44;3;45;6.75;101.6;45;3;12.36;18;12;13.75;1.5
2012-05-29 04:00:00;A;B;26;12;40;25;45;6.75;101.64;225;3;12.29;17;0;12;1.5
2012-05-11 15:30:00;A;L;33;40;34;2;90;9.6;107.17;315;3;13.14;3;30;2.8;0
2013-07-27 14:48:00;A;B;23;54;37;5;270;6.65;103.8;135;1;13.46;1;18;1;1.5
2013-07-10 06:00:00;A;L;26;12;40;25;225;9.7;103.1;90;2;12.86;7;0;6.3;0
2013-06-27 10:00:00;A;B;23;56;37;38;0;6.65;103.9;270;2;12.5;16;0;11.2;1.5
2012-09-09 12:00:00;N;B;33;36;42;51;45;6.75;105.4;45;5;11.15;20;0;15.4;1.5
2012-07-04 18:36:00;A;L;33;40;34;2;90;9.7;105.31;225;3;11.18;7;36;5.2;0
2012-09-06 12:00:00;N;B;24;8;37;7;45;6.75;105.4;315;3;13.13;23;0;17.9;1.5
2013-08-13 12:00:00;N;B;35;11;42;13;270;6.6;104.0;270;4;12.62;22;30;16.8;1.4
2013-06-25 12:00:00;N;B;21;22;35;44;0;6.65;0.0;315;4;0.0;0;0;0;1.5
2013-09-03 12:00:00;N;B;31;3;42;54;67;6.65;103.6;225;3;13.71;9;42;7.5;1.5
2012-09-10 06:30:00;A;B;39;0;44;0;45;6.75;105.3;45;4;13.08;18;30;14.2;1.5
2012-07-22 09:00:00;A;L;11;35;33;20;225;7.2;105.7;45;4;13.81;21;0;15.5;0
2012-09-07 02:00:00;A;B;26;12;40;25;45;6.75;105.6;45;2;11.93;15;0;10.8;1.5
2013-07-11 07:30:00;A;L;26;12;40;25;90;9.6;102.0;0;2;12.0;0;30;0.4;0
2013-06-26 12:00:00;N;B;22;58;34;24;45;6.65;0.0;315;5;0.0;0;0;0;1.5
2012-07-04 12:00:00;N;L;31;50;34;29;135;9.7;105.47;315;3;12.79;24;0;19.4;0
2013-09-04 12:00:00;N;B;38;52;43;33;67;6.65;103.8;225;2;13.65;23;0;18.1;1.5
2013-06-05 12:00:00;N;B;38;50;43;31;180;6.75;91.2;135;1;10.96;23;0;13.8;1.5
2013-08-14 09:00:00;A;B;29;8;41;4;270;6.6;103.0;45;2;12.9;21;0;15.7;1.4
2013-07-09 09:30:00;A;L;29;8;41;4;247;9.7;104.0;0;2;12.18;22;30;19.2;0
2012-06-11 07:00:00;A;L;26;12;40;25;225;9.6;98.76;45;3;12.54;6;42;5;0
2013-09-02 13:00:00;A;B;29;8;41;4;270;6.5;78.0;45;2;7.0;1;0;0.75;1
2012-07-21 12:00:00;N;L;10;4;37;35;45;7.2;105.3;45;2;12.0;1;30;0.9;0
2012-09-05 12:00:00;N;B;19;46;38;53;135;6.75;105.2;225;3;13.38;24;0;18.7;1.5
2012-09-08 06:30:00;A;B;29;8;41;4;45;6.75;105.4;45;5;11.05;9;30;6.2;1.5
2012-06-19 12:00:00;N;B;29;20;41;17;67;6.85;105.51;45;3;13.04;23;0;17.9;1.5
2012-06-30 21:12:00;A;L;29;8;41;4;225;9.7;105.62;315;3;11.37;10;12;7.4;0
2013-11-12 12:00:00;N;L;11;39;41;41;112;8.9;103.0;45;6;12.17;18;0;14.5;0
2013-11-12 20:00:00;A;L;13;13;41;40;0;8.9;103.0;0;4;12.13;8;0;6.3;0
2012-07-19 08:12:00;A;L;10;54;36;27;225;8.8;105.5;315;3;12.97;21;12;17;0
2012-07-16 12:00:00;N;L;25;50;38;8;225;8.8;105.39;45;3;13.85;6;30;5;0
2012-07-27 12:00:00;N;B;23;37;36;36;45;6.75;105.4;315;3;13.17;23;0;18.5;1.5
2012-06-17 07:48:00;A;B;26;12;40;25;67;6.75;102.56;45;7;10.67;20;48;14.9;1.5
2012-06-20 00:30:00;A;B;39;6;44;3;67;6.85;105.36;45;2;12.96;12;30;9.5;1.5
2012-07-09 05:36:00;A;B;29;8;41;4;90;6.875;104.52;45;2;13.16;7;36;5.7;1.75
2012-07-17 01:42:00;A;L;23;29;36;3;315;8.8;105.5;0;2;12.31;14;42;10.1;0
2012-07-17 12:00:00;N;L;21;20;36;41;270;8.8;104.5;315;4;12.45;5;18;3.6;0
2013-12-28 12:00:00;N;L;9;30;38;12;0;9.9;92.0;225;3;10.57;3;30;2.45;0
2012-07-09 12:00:00;N;B;29;16;41;9;45;6.75;80.5;45;2;10.0;0;12;0.15;1.5
2012-07-25 12:00:00;N;B;11;52;33;48;45;6.75;105.4;45;4;11.11;2;42;2;1.5
2012-07-28 05:06:00;A;B;26;12;40;25;45;6.75;105.7;45;5;11.99;18;6;13.7;1.5
2012-07-31 06:18:00;A;B;37;43;44;46;0;6.75;105.3;45;4;11.63;20;18;15;1.5
2013-12-29 12:00:00;N;L;9;14;43;26;337;9.9;102.7;247;4;12.42;24;0;20.5;0
2012-06-15 12:00:00;N;B;31;52;34;56;315;6.75;105.48;315;4;13.8;5;0;4.2;1.5
2012-07-14 16:00:00;A;L;29;8;41;4;225;8.8;105.46;45;3;10.0;5;0;3.15;0
2012-07-26 12:00:00;N;B;17;13;35;41;45;0;105.2;315;3;13.3;23;0;18;0
2012-07-29 07:48:00;A;B;29;8;41;4;0;6.75;104.3;45;2;13.51;7;42;6.3;1.5
2013-12-06 12:00:00;N;L;7;32;38;46;247;7.5;103.4;315;7;12.17;6;0;5.2;0
2012-06-18 12:00:00;N;B;29;20;41;17;67;6.85;98.33;45;4;12.5;0;48;0.6;1.5
2012-06-17 20:30:00;A;B;29;8;41;4;67;6.85;106.9;45;6;12.35;8;30;6.4;1.5
2013-11-23 12:00:00;N;L;5;41;40;57;202;9.45;102.8;315;7;12.05;21;0;17.6;0
2013-11-24 10:30:00;A;L;3;46;36;5;0;9.45;102.8;315;5;11.91;22;30;18.5;0
2012-06-16 12:00:00;N;B;26;49;36;22;315;6.75;105.12;315;6;12.79;24;0;20.1;1.5
2012-06-29 12:00:00;N;L;38;54;43;40;225;9.7;100.5;270;3;13.33;1;30;1.15;0
2012-06-30 12:00:00;N;L;31;4;42;49;225;9.7;105.73;315;3;12.96;25;0;20.3;0
2012-07-02 09:12:00;A;L;26;12;40;25;225;9.7;105.29;45;3;12.97;6;24;5.3;0
2012-07-03 12:00:00;N;L;26;8;37;5;135;9.7;103.28;45;4;12.87;15;42;12.1;0
2012-07-15 12:00:00;N;L;27;41;40;24;225;8.8;104.77;45;2;13.27;5;30;4.35;0
2012-07-15 12:48:00;A;L;26;12;40;25;225;8.8;104.74;90;3;5.56;1;48;0.6;0
2012-06-13 22:00:00;A;L;33;40;34;2;90;9.5;108.08;315;2;13.3;10;0;8.3;0
2012-07-18 12:00:00;N;L;15;31;36;31;270;8.8;105.4;315;6;12.0;25;0;19.8;0
2012-07-30 12:00:00;N;B;33;45;42;3;45;6.75;105.3;315;2;13.52;14;30;11.5;1.5
2012-08-17 00:30:00;A;B;26;12;40;25;45;6.75;103.5;315;4;11.56;13;30;9.6;1.5
2012-08-28 12:00:00;N;L;20;32;36;45;270;9.9;105.3;315;5;12.52;25;0;20.1;0
2013-11-16 12:00:00;N;B;9;30;42;52;337;6.65;103.6;45;4;14.29;14;0;11.2;1.5
2013-11-30 17:24:00;A;B;9;3;39;5;0;6.65;100.1;315;3;13.33;5;24;4.1;1.5
2013-12-08 22:18:00;A;L;6;55;36;55;0;7.5;101.0;135;3;12.91;10;18;8.5;0
2013-06-07 12:00:00;N;B;38;53;43;37;0;6.75;80.0;135;3;1.75;24;0;2.5;1.5
2013-11-29 12:00:00;N;B;3;22;37;20;0;0;0.0;0;4;7.14;3;30;1.35;0
2013-12-13 12:00:00;N;B;3;40;37;52;67;6.65;103.5;90;4;13.29;24;0;20;1.5
2012-08-29 01:00:00;A;L;17;8;37;47;315;9.9;105.0;315;4;11.54;13;0;10.4;0
2013-12-08 12:00:00;N;L;4;4;36;52;270;7.5;103.3;135;3;13.58;24;0;20;0
2013-10-07 12:00:00;N;L;34;49;42;30;247;9.5;102.9;45;4;12.81;16;0;14.6;0
2013-11-16 20:30:00;A;B;8;16;44;49;0;6.65;101.0;0;5;13.41;8;30;6.8;1.5
2012-08-18 04:30:00;A;B;29;8;41;4;45;6.75;100.9;45;5;12.0;8;30;6;1.5
2012-08-29 12:00:00;N;L;17;13;37;6;270;9.9;104.8;315;4;12.86;3;30;2.5;0
2012-08-29 19:00:00;A;L;15;12;37;16;270;9.9;105.0;315;3;12.43;7;0;4.9;0
2013-08-09 12:00:00;N;L;34;11;42;32;67;9;104.1;0;2;12.69;19;42;18;0
2013-10-08 07:18:00;A;L;29;8;41;4;247;9.5;104.1;67;3;12.8;19;18;17.5;0
2013-11-30 12:00:00;N;B;7;26;38;53;67;6.65;102.9;45;4;12.89;18;0;14.68;1.5
2013-11-28 12:00:00;N;B;3;55;36;12;22;6.65;85.3;0;3;10.0;0;30;0.4;1.5
2013-12-12 12:00:00;N;B;2;16;36;32;67;6.65;103.2;90;6;11.91;22;0;18.6;1.5
2013-12-07 12:00:00;N;L;1;10;37;41;247;7.5;103.6;315;5;12.58;24;0;20.1;0
2012-08-04 12:00:00;N;L;37;17;44;2;225;9.4;104.6;90;3;13.0;3;0;2.3;0
2013-07-30 13:24:00;A;L;26;12;40;25;22;9;104.0;0;2;12.86;1;24;1.3;0
2013-07-30 19:42:00;A;L;26;12;40;25;45;9;115.0;0;2;11.33;1;30;1.3;0
2012-08-19 12:00:00;N;B;34;45;42;26;45;6.75;102.9;45;5;11.73;22;0;15.6;1.5
2012-08-25 12:00:00;N;L;32;12;42;12;225;9.9;103.7;135;4;12.32;25;0;19.8;0
2012-09-01 12:00:00;N;L;15;53;42;25;315;8.6;100.1;180;3;12.29;24;0;17;0
2012-08-05 12:00:00;N;L;30;55;41;38;225;9.4;105.4;315;3;12.76;25;0;20.2;0
2012-08-05 16:48:00;A;L;29;8;41;4;315;9.4;106.3;315;4;10.34;5;48;3.9;0
2012-08-20 06:30:00;A;B;39;2;44;4;45;6.75;102.5;315;4;11.62;18;30;13.7;1.5
2012-08-25 22:30:00;A;L;29;8;41;4;225;9.9;105.1;135;4;10.78;11;30;8.6;0
2012-08-26 12:00:00;N;L;27;47;40;41;270;9.9;103.8;135;3;9.67;6;0;3.5;0
2012-11-03 12:00:00;N;B;9;24;37;19;45;6.75;106.8;180;3;13.78;9;0;6.6;1.5
2012-09-04 12:00:00;N;B;15;48;42;23;135;6.75;104.9;135;4;13.2;15;0;11.7;1.5
2012-08-15 12:00:00;N;B;30;15;34;17;315;6.75;102.9;315;4;13.15;20;0;15.6;1.5
2012-08-06 12:00:00;N;L;27;41;40;24;315;9.4;104.1;315;2;12.68;5;36;3.8;0
2013-03-14 12:00:00;N;B;4;14;43;35;292;0;105.0;315;8;9.95;19;30;16.3;0
2012-09-02 07:00:00;A;L;12;26;45;19;315;8.7;104.5;315;5;10.1;20;0;15.5;0
2012-08-26 14:00:00;A;L;26;12;40;25;225;9.9;105.2;135;3;8.67;3;0;1.4;0
2013-07-30 12:00:00;N;L;25;31;39;39;22;9;103.4;0;3;12.55;15;42;15;0
2012-11-04 12:00:00;N;B;15;30;36;57;90;6.75;104.8;225;3;13.83;24;0;17.6;1.5
2012-08-06 12:54:00;A;L;26;12;40;25;315;9.4;106.9;315;2;6.32;1;54;0.7;0
2012-08-24 12:00:00;N;L;38;0;44;50;225;9.9;106.7;315;2;12.0;0;30;0.5;0
2012-08-16 12:00:00;N;B;25;24;37;55;315;6.75;102.2;315;5;11.92;24;0;18.1;1.5
2012-08-27 12:00:00;N;L;25;7;39;20;225;9.9;105.3;45;2;13.0;5;0;4.1;0
2012-08-31 12:00:00;N;L;17;10;39;45;45;8.6;104.9;135;3;12.85;13;0;10.5;0
2013-02-09 12:00:00;N;B;12;30;41;19;0;6.75;105.0;0;4;12.78;1;48;1.65;1.5
2013-10-25 12:00:00;N;B;33;58;35;11;90;6.65;103.2;45;3;13.38;24;0;20;1.5
2013-10-25 23:24:00;A;B;35;53;36;56;0;6.65;103.4;45;3;13.51;11;24;9.2;1.5
2013-02-25 07:30:00;A;L;10;18;34;8;315;9.55;105.0;45;3;12.21;19;30;15;0
2013-02-16 08:00:00;A;B;5;7;36;4;0;6.75;100.0;225;2;11.85;20;0;16.17;1.5
2013-03-10 12:00:00;N;L;7;29;39;43;315;10;105.0;225;5;11.38;8;0;8.6;0
2013-10-18 12:00:00;N;L;38;52;43;20;225;0;103.1;90;4;12.0;2;30;2.1;0
2013-03-15 12:00:00;N;B;4;20;43;9;112;1.5;105.0;315;7;9.67;24;0;20;0
2013-02-09 17:00:00;A;B;13;13;41;34;90;6.75;105.0;315;3;12.4;5;0;4.58;1.5
2013-02-22 12:00:00;N;L;0;36;36;26;90;9.55;102.0;270;5;12.86;18;30;19.1;0
2013-03-16 12:00:00;N;B;5;10;43;1;135;0;105.0;135;4;11.27;5;30;13;0
2013-03-16 12:30:00;A;B;5;23;43;0;135;6.75;95.0;135;4;11.0;0;30;0.3;1.5
2013-03-11 12:00:00;N;L;0;0;0;0;315;10;105.2;315;3;11.71;24;0;26;0
2013-03-11 13:00:00;A;L;3;24;43;41;315;10;105.0;315;3;13.0;1;0;1.1;0
2013-02-23 12:00:00;N;L;5;12;37;54;90;9.55;105.0;270;6;12.88;24;0;19;0
2013-03-01 12:00:00;N;B;11;49;35;48;0;6.75;105.0;135;6;12.71;14;0;9.2;1.5
2013-03-24 12:00:00;N;L;7;2;40;23;157;8.65;105.0;315;5;12.44;18;0;16.5;0
2013-09-28 07:42:00;A;B;39;2;44;3;67;6.65;103.3;0;3;12.69;19;42;14.7;1.5
2013-10-12 15:00:00;A;B;29;8;41;4;0;6.65;0.0;0;2;13.67;3;0;2.3;1.5
2013-03-25 06:30:00;A;L;10;53;36;24;180;8.6;105.0;270;6;13.51;18;30;16.4;0
2013-10-21 09:18:00;A;L;26;47;38;55;112;9.5;102.9;45;2;12.98;9;24;7.6;0
2013-02-15 12:00:00;N;B;0;46;36;35;225;6.75;105.0;225;2;12.71;24;0;19.3;1.5
2013-04-14 12:00:00;N;L;24;27;38;53;202;9.6;105.9;315;4;12.89;9;0;9.4;0
2013-09-09 23:18:00;A;L;26;12;40;25;225;9.9;103.9;45;2;12.22;1;48;1.4;0
2013-09-10 12:00:00;N;L;25;21;39;48;180;9.9;103.9;0;2;13.0;2;0;1.8;0
2013-04-04 12:00:00;A;B;29;8;41;4;90;6.65;105.6;180;3;13.15;7;18;6;1.5
2013-09-25 06:00:00;A;B;26;12;40;25;0;6.65;103.0;225;2;13.43;7;0;5.2;1.5
2013-09-27 12:00:00;N;B;33;34;42;41;67;6.65;105.4;225;3;14.0;15;30;11.6;1.5
2013-10-19 12:00:00;N;L;32;20;42;46;247;9.5;0.0;292;8;10.48;25;0;20.8;0
2013-10-10 06:00:00;A;L;26;47;38;45;90;9.5;91.0;45;3;12.0;10;30;9.5;0
2013-10-14 12:00:00;N;B;33;31;42;34;67;6.65;103.1;270;2;13.87;15;0;13.2;1.5
2013-10-20 02:00:00;A;L;29;8;41;4;0;9.5;102.6;270;4;12.5;14;0;12.4;0
2013-09-08 09:00:00;A;L;29;8;41;4;247;9.9;103.7;315;2;13.29;21;0;19.2;0
2013-09-10 17:30:00;A;L;26;50;38;57;135;9.9;103.9;0;2;13.09;5;30;5;0
2013-04-15 12:00:00;N;L;20;13;36;2;270;9.6;105.3;0;4;12.79;24;0;22;0
2013-04-03 07:30:00;A;B;26;12;40;25;45;6.65;105.3;180;4;12.88;20;30;17.2;1.5
2013-10-20 12:00:00;N;L;27;40;40;21;112;9.5;103.7;45;4;13.28;5;48;4;0
2013-10-23 11:00:00;A;B;23;51;37;32;315;6.65;104.0;315;3;13.87;13;42;10.7;1.5
2013-10-24 12:00:00;N;B;26;10;36;43;135;0;102.9;45;4;13.31;14;30;11.9;0
2013-09-26 03:30:00;A;B;29;8;41;4;90;6.65;101.2;67;1;12.8;7;30;5.6;1.5
2013-10-15 07:18:00;A;B;39;6;44;3;0;6.65;101.6;0;2;13.26;19;18;16.5;1.5
2013-04-12 09:00:00;A;L;29;8;41;4;247;9.7;105.5;135;2;12.13;23;0;21.4;0
2013-10-09 08:48:00;A;L;26;12;40;25;225;9.5;103.5;45;3;12.6;7;18;6.4;0
2013-10-20 12:48:00;A;L;26;12;40;25;0;9.5;102.8;45;3;13.75;0;48;0.9;0
2013-10-12 03:30:00;A;B;26;12;40;25;0;6.65;103.3;45;2;13.53;8;30;7;1.5
2013-10-12 12:00:00;N;B;28;46;40;0;67;6.65;103.2;45;1;12.98;4;42;3.2;1.5
2013-09-12 09:12:00;A;B;26;24;38;12;225;6.65;103.6;135;1;13.14;3;30;2.5;1.5
2013-09-09 08:00:00;A;L;26;12;40;25;270;9.9;103.9;45;2;13.08;6;30;6;0
2013-09-19 03:00:00;A;B;26;23;38;9;225;6.65;100.5;315;1;13.07;7;30;5.6;1.5
2013-02-14 12:00:00;N;B;5;33;37;36;270;6.75;102.4;315;6;12.17;24;0;19.8;1.5
2012-09-29 12:00:00;N;B;12;5;45;43;135;6.75;105.4;45;3;14.0;1;30;1.1;1.5
2012-09-30 12:00:00;N;B;17;8;41;39;135;6.75;105.3;135;3;13.63;24;0;18.5;1.5
2013-03-28 12:00:00;N;L;11;19;37;16;112;7.4;105.4;315;4;14.0;4;0;3.5;0
2012-10-04 12:00:00;N;B;33;54;42;20;45;6.75;105.6;315;3;13.48;15;30;11.8;1.5
2012-12-11 12:00:00;N;L;23;11;34;24;135;8;103.7;315;5;12.39;23;0;17.3;0
2014-03-23 21:30:00;A;L;13;37;45;38;0;9.07;102.8;135;5;12.11;9;30;8.1;0
2013-04-05 12:00:00;N;B;30;41;41;31;67;6.65;105.3;180;3;13.4;5;0;4.1;1.5
2013-04-20 02:30:00;A;B;5;23;43;0;315;6.65;105.8;315;7;9.1;15;30;13.2;1.5
2014-01-19 09:12:00;A;L;29;8;41;4;0;9.4;103.3;225;5;11.98;22;12;18.5;0
2013-03-29 07:00:00;A;L;11;32;34;19;0;7.4;105.6;0;6;13.42;19;0;20;0
2012-11-07 12:00:00;A;B;26;12;40;25;45;6.75;115.1;315;3;16.69;13;0;12;1.5
2013-04-06 12:00:00;N;B;36;26;43;55;67;6.65;105.2;180;5;13.13;23;0;20;1.5
2013-02-13 12:00:00;N;B;9;10;39;52;225;6.75;100.0;45;4;12.47;17;0;12.6;1.5
2014-03-25 12:00:00;N;L;13;28;45;5;225;7.4;101.0;135;3;11.82;2;12;1.45;0
2013-04-06 18:30:00;A;B;38;55;43;44;67;6.65;105.4;135;4;12.92;6;30;5.5;1.5
2013-04-19 12:00:00;N;B;6;15;41;29;337;6.65;105.5;315;4;12.79;24;0;22;1.5
2013-03-02 07:18:00;A;B;9;2;39;9;315;6.75;105.0;315;4;12.38;19;18;14.5;1.5
2013-04-13 08:00:00;A;L;26;12;40;25;270;9.6;103.8;135;1;12.53;7;30;7;0
2013-04-16 06:30:00;A;L;0;0;0;0;270;9.6;105.5;45;3;11.9;20;30;18.1;0
2013-04-18 12:00:00;N;B;11;57;37;3;292;6.65;105.2;315;2;12.63;17;30;16.5;1.5
2013-04-01 12:00:00;N;B;16;5;35;55;67;6.65;105.9;180;4;13.2;22;30;18;1.5
2013-04-02 12:00:00;N;B;23;24;36;0;112;6.65;104.9;90;4;13.43;23;0;19.1;1.5
2013-04-11 12:00:00;N;L;34;1;43;11;247;9.7;102.9;225;3;12.28;14;30;15.7;0
2013-04-24 12:00:00;N;L;7;5;40;20;157;9.9;99.1;90;6;12.05;19;30;19.5;0
2014-02-24 12:00:00;N;L;25;41;38;3;202;9.4;102.0;45;6;12.53;7;54;6.9;0
2014-03-18 12:00:00;N;B;7;22;38;24;67;6.65;103.9;67;3;13.38;24;0;20;1.5
2014-03-18 19:30:00;A;B;9;2;39;6;0;6.65;103.0;225;2;12.53;7;30;6.2;1.5
2014-03-25 14:54:00;A;L;12;27;45;15;0;7.4;91.0;135;3;15.79;1;54;2.3;0
2014-03-27 12:00:00;N;B;12;1;45;46;135;6.65;101.9;45;5;12.38;2;6;1.5;1.5
2012-09-19 13:00:00;A;L;15;11;37;18;270;9.6;105.3;225;3;13.0;1;0;0.7;0
2012-09-23 12:00:00;N;L;13;35;44;7;315;8.4;105.0;90;3;13.13;24;0;19.2;0
2012-09-23 16:00:00;A;L;12;26;45;19;315;8.4;105.4;45;4;10.2;5;0;3.1;0
2014-03-23 12:00:00;N;L;14;3;44;11;315;9.07;103.5;135;5;12.42;24;0;20.3;0
2013-08-14 18:30:00;A;B;29;49;40;10;45;6.6;102.9;45;2;12.67;1;30;1.1;1.4
2014-01-18 12:00:00;N;L;34;28;43;47;225;9.4;104.6;180;5;12.74;11;42;9.7;0
2014-01-21 12:00:00;N;L;26;4;37;8;135;9.4;103.8;180;6;11.43;17;30;15.5;0
2012-10-05 05:30:00;A;B;37;43;44;50;45;6.75;105.5;315;3;13.21;16;30;13.3;1.5
2012-10-07 12:00:00;N;L;32;46;42;49;225;9.6;105.2;90;3;12.84;19;0;15.1;0
2012-10-08 03:00:00;A;L;29;8;41;4;0;9.6;105.4;225;3;11.81;16;0;12.1;0
2014-03-17 12:00:00;N;B;1;41;36;2;67;6.65;106.1;45;3;13.5;6;0;5;1.5
2014-03-21 12:00:00;N;L;14;17;38;44;90;9.07;103.5;90;3;12.43;21;48;18.2;0
2013-05-31 12:00:00;N;B;33;19;34;13;225;6.65;93.9;270;3;12.5;2;0;1.1;1.5
2014-02-16 05:42:00;A;B;37;43;44;46;0;6.65;102.9;315;5;11.32;16;42;13;1.5
2013-08-08 01:00:00;A;L;29;8;41;4;45;9;104.1;0;2;12.41;8;42;6.2;0
2014-03-05 12:00:00;N;L;0;59;35;8;202;9.5;102.3;292;8;9.07;19;24;18.6;0
2013-04-30 09:00:00;A;B;23;48;37;41;315;6.65;113.2;0;2;14.05;20;0;22.8;1.5
2013-05-16 12:00:00;N;B;32;30;34;49;270;6.65;104.0;270;3;12.67;1;30;1.1;1.5
2014-02-23 08:30:00;A;L;26;12;40;25;0;9.4;103.0;45;3;12.25;7;6;5.75;0
2014-03-05 12:24:00;A;L;0;59;35;9;0;9.4;102.3;270;7;5.0;0;24;0.35;0
2014-03-22 12:00:00;N;L;18;19;40;34;337;9.07;103.5;135;3;12.58;24;0;20;0
2012-06-13 12:00:00;N;L;30;2;35;39;135;9.5;108.24;315;3;13.21;24;0;20.2;0
